Name,elo_overall,match_number,elo_hard,match_number_hard,elo_clay,match_number_clay,elo_grass,match_number_grass,previous_match
Christian Nicholas Bunea,1368.0369148533948,1,1364.1922287639584,1,1400.0,0,1400.0,0,2011-17th Sarawak Chief Minister's Cup-Enzo Couacaud-Christian Nicholas Bunea
Miles Groom,1368.0207105393843,2,1400.0,0,1400.0,0,1367.9807933401594,2,2021-Wimbledon Boys-Charlelie Cosnet-Miles Groom
Daniil Savelev,1368.0188554667573,7,1376.3023428563567,4,1386.382497924724,3,1400.0,0,2022-M15 Monastir-Boris Butulija-Daniil Savelev
Juan Pablo Cenoz,1367.9996593494973,4,1353.5976437572403,1,1420.7458633130143,3,1400.0,0,2019-M15 Fayetteville AR-Sherif Abohabaga-Juan Pablo Cenoz
Cleeve Harper,1367.9918365946428,17,1449.8187500193678,10,1287.4788812661664,7,1400.0,0,2022-M15 Pittsburgh PA-John Bernard-Cleeve Harper
Stefan Florea,1367.97963370535,1,1400.0,0,1365.478534293694,1,1400.0,0,2013-Germany F7-Alexander Ritschard-Stefan Florea
Tomas Santantonio,1367.9687693928806,3,1400.5642415113084,2,1375.14159486995,1,1400.0,0,2016-Copa Barranquilla-Juan Segura-Tomas Santantonio
Nian Feng,1367.9558715600024,23,1379.9462040745527,22,1477.0,0,1477.0,0,2013-China F4-Hung Yuan Hsu-Nian Feng
Rafael Isakhanyan,1367.9439944848916,1,1400.0,0,1361.5327933818699,1,1400.0,0,2011-Russia F7-Ruslan Chomaev-Rafael Isakhanyan
Fernando Albuquerque,1367.9063338579363,25,1424.910079318745,6,1371.7278721102916,17,1482.0,0,2014-Brazil F4-Fernando Albuquerque-Juan Manuel Matute
Raul Alin Dicu,1367.8880850989494,1,1400.0,0,1366.7727158319262,1,1400.0,0,2016-Romania F5-Filipp Kekercheni-Raul Alin Dicu
Andres Gabriel Ciurletti,1367.8525986770076,77,1351.5873652756284,12,1396.4371382076474,65,1400.0,0,2022-M15 Antalya-Maciej Rajski-Andres Gabriel Ciurletti
Victor Schebolta,1367.842814298423,1,1400.0,0,1368.3284345209536,1,1400.0,0,2012-Germany F16-Kevin Jordi-Victor Schebolta
Marc Hofer,1367.8410136013583,1,1400.0,0,1366.7291657019819,1,1400.0,0,2019-M15 Cairo 4-Dennis Uspensky-Marc Hofer
William Hatzis ,1367.8248564391674,1,1366.1175955903323,1,1400.0,0,1400.0,0,2019-M15 Te Anau-Ajeet Rai-William Hatzis 
Andrew Ruppli,1367.8181234314316,82,1459.1014302282856,51,1283.7841405096456,30,1351.9911047169144,1,2017-Kuwait F1-Leny Mitjana-Andrew Ruppli
Arthur Lincoln Chau,1367.8080827274428,1,1367.2523992060103,1,1400.0,0,1400.0,0,2016-China Junior 14 Nanjing-Ye Cong Mo-Arthur Lincoln Chau
Juan Aranda,1367.7988593083342,2,1400.0,0,1369.1531173795115,2,1400.0,0,2016-Uruguay F3-Matias Zukas-Juan Aranda
Rafael Abdul Salam,1367.784880270812,1,1364.6747429515815,1,1400.0,0,1400.0,0,2021-M15 Santo Domingo-Roy Smith-Rafael Abdul Salam
Henadzi Urbanovich,1367.7529073030903,1,1363.636724399699,1,1400.0,0,1400.0,0,2010-Azerbaijan F2-Jiri Kosler-Henadzi Urbanovich
Matthew Rutter,1367.7458445749414,1,1400.0,0,1400.0,0,1358.0464081312875,1,2021-Wimbledon Boys-Sascha Gueymard Wayenburg-Matthew Rutter
Timo Lanz,1367.7439666095079,1,1400.0,0,1364.3535456092463,1,1400.0,0,2019-M15 Horgen-Paul Woerner-Timo Lanz
Jose Antonio Arcos Del Valle,1367.7407466333136,2,1400.0,0,1363.1430092706182,2,1400.0,0,2017-Spain F32-Miguel Semmler-Jose Antonio Arcos Del Valle
Philip Hjorth,1367.724780625877,14,1391.0040400566497,1,1380.0733729244791,13,1400.0,0,2021-M15 Frederiksberg-Mick Veldheer-Philip Hjorth
Jurgen De Jager,1367.7170794940018,1,1366.0164969944396,1,1400.0,0,1400.0,0,2010-South Africa F1-Nicolaas Scholtz-Jurgen De Jager
Tomas Marini,1367.7123169725223,1,1368.6224646244777,1,1400.0,0,1400.0,0,2013-Mexico F8-George Jecminek-Tomas Marini
Wilco Geenen,1367.6995017545312,1,1400.0,0,1363.8456363983992,1,1400.0,0,2017-Netherlands F7-Michiel De Krom-Wilco Geenen
Camden Camacho,1367.6850634488576,1,1366.7249515584913,1,1400.0,0,1400.0,0,2019-M15 Guam-Soichiro Moritani-Camden Camacho
Derek Siddiqui,1367.6793839337993,1,1365.6765977008906,1,1400.0,0,1400.0,0,2012-USA F14-Jordan Cox-Derek Siddiqui
Carlos Lopez Villa,1367.6792611126232,1,1400.0,0,1349.8935618415703,1,1400.0,0,2010-Spain F40-Abraham Gonzalez Jimenez-Carlos Lopez Villa
Lun Obrul,1367.6476288098427,2,1400.0,0,1373.6092092798397,2,1400.0,0,2021-J1 Vrsar-Vilius Gaubas-Lun Obrul
Henry von der Schulenburg,1367.6420423585819,1,1343.5555645132436,1,1400.0,0,1400.0,0,2018-Wimbledon Boys-Jack Draper-Henry von der Schulenburg
Edinei Mendes De Sousa,1367.6083037520857,1,1400.0,0,1361.9701453021225,1,1400.0,0,2012-Brazil F24-Carlos Eduardo Severino-Edinei Mendes De Sousa
David Maxwell,1367.6039135426056,1,1363.7163831677185,1,1400.0,0,1400.0,0,2010-USA F23-Chris Kearney-David Maxwell
Ricardo Pabon,1367.590698329578,2,1392.7392407803488,1,1373.4509161465112,1,1400.0,0,2015-Bogota-Marco Chiudinelli-Ricardo Pabon
Gonzalo Chaves Marcos,1367.5785232466023,2,1400.0,0,1362.8189705340928,2,1400.0,0,2015-Spain F30-Alban Meuffels-Gonzalo Chaves Marcos
Marco Mosciatti,1367.568678073379,57,1445.5920167881986,18,1350.7904714526233,39,1400.0,0,2021-M15 Manacor-Aaron Cohen-Marco Mosciatti
Lukas Malik,1367.5642066840667,1,1400.0,0,1364.0808929156844,1,1400.0,0,2013-Egypt F10-Joao Pedro Sorgi-Lukas Malik
Tiago Gilioli,1367.5595475808084,1,1400.0,0,1362.553641454496,1,1400.0,0,2010-Brazil F13-Alex Theiler-Tiago Gilioli
Mario Paccini Sancho,1367.5399068122085,4,1412.025972565754,2,1373.0798411215846,1,1352.1188426214312,1,2015-Spain F11-Jorge Hernando Ruano-Mario Paccini Sancho
Luis Eduardo Morfin Friebel,1367.5121960670756,20,1393.5841494236008,10,1361.0671356212863,10,1400.0,0,2016-XXX Yucatan Cup-Tomas Martin Etcheverry-Luis Eduardo Morfin Friebel
Sam Matheson,1367.4985835002863,10,1376.504999338869,10,1400.0,0,1400.0,0,2017-Thailand F9-Cheng Yu Yu-Sam Matheson
Salah Bouzidani,1367.490265945906,1,1400.0,0,1360.9883191350873,1,1400.0,0,2011-Algeria F3-Abdelhak Hameurlaine-Salah Bouzidani
Fahed Al Zouman,1367.475785393948,1,1367.1442274521914,1,1400.0,0,1400.0,0,2012-Kuwait F1-Romain Sichez-Fahed Al Zouman
Joaquim De Almeida,1367.4583604872832,13,1309.7324439743843,2,1385.4994996104838,11,1400.0,0,2020-J1 Villena-Martin Katz-Joaquim De Almeida
Alex Christ,1367.4579223678015,1,1400.0,0,1362.1764521269436,1,1400.0,0,2012-USA F19-Patrick Daciek-Alex Christ
Theodore Voegt,1367.4570575069536,1,1365.6675434938072,1,1400.0,0,1400.0,0,2010-Great Britain F13-Lewis Burton-Theodore Voegt
Randy Blanco,1367.4484145726112,4,1393.3425920230852,3,1357.3648956502805,1,1400.0,0,2014-USA F23-Liam Broady-Randy Blanco
Hye Seong Ju,1367.4396476453937,1,1366.4553458991936,1,1400.0,0,1400.0,0,2012-Korea F1-Hong Chung-Hye Seong Ju
Ahmad Maulana Bezuri,1367.4169890798655,1,1367.9932879670455,1,1400.0,0,1400.0,0,2015-Indonesia F1-Thomas Brechemier-Ahmad Maulana Bezuri
Shunrou Takeshima,1367.3950738665499,103,1399.8492583601064,58,1374.1586283811255,22,1334.0957150842403,13,2019-M15 Karuizawa-Yuki Mochizuki-Shunrou Takeshima
Balam Navarro Gonzalez,1367.370757265696,1,1368.517270116016,1,1400.0,0,1400.0,0,2014-Mexico F5-Mateo Nicolas Martinez-Balam Navarro Gonzalez
Tim Loosen,1367.3582841987409,2,1400.0,0,1364.4136692797197,2,1400.0,0,2022-Troisdorf CH-Lucas Gerch-Tim Loosen
Robert Dula,1367.3538540726936,4,1400.0,0,1359.0456698659036,4,1400.0,0,"2012-34 Torneo International ""Citta Di Santa Croce"" Mauro Sabatini-Peter Ashley-Robert Dula"
Rafal Teurer,1367.3475109344326,21,1413.923903274407,1,1372.1587187023804,20,1400.0,0,2017-Szczecin CH-Andreas Siljestrom-Rafal Teurer
Daniel Echeverry,1367.3459181362064,2,1363.0731863693893,2,1400.0,0,1400.0,0,2013-Copa Gatorade 2013-Franz Sydow-Daniel Echeverry
Arturo Schmidt,1367.3406127453288,11,1427.065485373565,2,1337.7193189819775,9,1400.0,0,2016-Cary CH-Wil Spencer-Arturo Schmidt
Petr Brunclik,1367.3181981319594,2,1400.0,0,1362.3069105796585,2,1400.0,0,2022-M25 Jablonec nad Nisou-Khumoun Sultanov-Petr Brunclik
Andres Kurdyla,1367.3176022791133,13,1476.0,0,1377.1254144833554,10,1476.0,0,2011-Argentina F19-Renzo Olivo-Andres Kurdyla
Baran Soyler,1367.2884006600893,2,1400.0,0,1367.122607651959,2,1400.0,0,2022-M15 Antalya-Daniel Rincon-Baran Soyler
Geoffrey Thomas,1367.2754229334537,1,1366.9245515986956,1,1400.0,0,1400.0,0,2016-France F22-Christophe Tholl-Geoffrey Thomas
Marcello Donato,1367.2721175001698,1,1400.0,0,1365.6760611504774,1,1400.0,0,2013-Brazil F12-Caio Silva-Marcello Donato
Gustavo Gonzalez,1367.229855499624,1,1361.8312686719705,1,1400.0,0,1400.0,0,2012-Mexico F7-Matheson Klein-Gustavo Gonzalez
Alejandro Sedeno Nieto,1367.217467018825,1,1352.5438760751092,1,1400.0,0,1400.0,0,2018-Portugal F19-Justin Butsch-Alejandro Sedeno Nieto
Kristijan Juhas,1367.215185540963,23,1400.0,0,1380.483324659503,23,1400.0,0,2022-M15 Belgrade-Nicolae Frunza-Kristijan Juhas
Bruno Pellecchia,1367.1374946041851,1,1400.0,0,1364.2489035581036,1,1400.0,0,2014-Argentina F18-Joaquin Jesus Monteferrario-Bruno Pellecchia
Jonathan Zuriel Gonzalez Gonzalez,1367.1075035583217,1,1364.1878685131621,1,1400.0,0,1400.0,0,2019-M15 Cancun 24-Jorge Brian Panta Herreros-Jonathan Zuriel Gonzalez Gonzalez
Arthur Mitard,1367.093022257504,13,1374.952430193945,13,1400.0,0,1400.0,0,2015-Tunisia F36-Neil Pauffley-Arthur Mitard
Terence Das,1367.0927365079797,20,1371.6468160784832,19,1418.1615677273505,1,1400.0,0,2021-M15 Monastir-Matias Franco Descotte-Terence Das
Johannes Bangratz,1367.0586439046504,12,1403.5557035965332,1,1377.725381598872,11,1400.0,0,2019-M15 Kramsach-Mariano Kestelboim-Johannes Bangratz
Eduardo Lameiras,1367.0570350362914,6,1357.1241009269268,2,1379.0842518351217,4,1400.0,0,2014-Portugal F9-Maxime Forcin-Eduardo Lameiras
Ty Switzer,1367.0505416493857,1,1364.9193454021827,1,1400.0,0,1400.0,0,2021-J1 College Park-Nathan Cox-Ty Switzer
Daisuke Suzuki,1367.0342823414185,1,1400.0,0,1360.4411388097021,1,1400.0,0,2011-Japan F5-Yuuya Kibi-Daisuke Suzuki
Duncan Mugabe,1367.0301051395136,88,1396.3723293296123,39,1279.897606818081,11,1479.0,0,2018-Cameroon F2-Skander Mansouri-Duncan Mugabe
Shusaku Kumakura,1367.0196256725558,3,1345.1485750144084,1,1400.0,0,1420.1564000235421,2,2014-Japan F7-Sho Katayama-Shusaku Kumakura
Kevin Edengren,1367.0171264365001,1,1400.0,0,1353.3908072785703,1,1400.0,0,2022-M25 Kalmar-Leopold Zima-Kevin Edengren
Burak Can Yilmaz,1367.0103887231633,2,1367.4562404100295,1,1381.096311009215,1,1400.0,0,2019-Istanbul CH-Filip Cristian Jianu-Burak Can Yilmaz
Raphael Oezelli,1366.9980885992215,4,1400.0,0,1375.3548760100975,4,1400.0,0,2011-German Bundesliga TK Aachen - TC BW Neuss-Leonardo Mayer-Raphael Oezelli
Stephen Gort,1366.986235465559,1,1400.0,0,1358.4313404180934,1,1400.0,0,2010-Australia F4-Luke Saville-Stephen Gort
Inigo Landaluce,1366.9824883092106,1,1360.0266790508174,1,1400.0,0,1400.0,0,2011-Spain F20-Rafael Mazon Hernandez-Inigo Landaluce
Alexandru Daniel Carpen,1366.9746406058125,77,1366.6559689948783,4,1390.4337809167905,56,1355.0,0,2015-Romania F12-Laurynas Grigelis-Alexandru Daniel Carpen
Giorgio De Rossi,1366.9645560846666,5,1344.2448417120272,1,1391.7452215086898,4,1400.0,0,2015-Tunisia F1-Mario Vilella Martinez-Giorgio De Rossi
Niccolo Ciavarella,1366.9643951819658,3,1400.0,0,1365.2777804131288,3,1400.0,0,2022-M15 Aprilia-Luciano Carraro-Niccolo Ciavarella
Henrique Petiz,1366.959623410847,1,1400.0,0,1366.7587421636342,1,1400.0,0,2021-Maia 1 CH-Lorenzo Bocchi-Henrique Petiz
Nicolas Le Gros,1366.9547127890905,1,1400.0,0,1357.2295537285572,1,1400.0,0,2014-France F11-Alex Llompart-Nicolas Le Gros
Kevin Ma,1366.9448179964431,1,1368.7914263338855,1,1400.0,0,1400.0,0,2016-USTA International Spring Championships-Gianni Ross-Kevin Ma
Faraz Siddiqui,1366.927628106302,1,1360.1881834563928,1,1400.0,0,1400.0,0,2013-Turkey F36-Maxime Tchoutakian-Faraz Siddiqui
Euan Mcintosh,1366.9189106106335,2,1400.0,0,1376.556321400729,2,1400.0,0,2017-Portugal F15-Mikhail Korovin-Euan Mcintosh
Jose Antonio Rodriguez,1366.9059910389853,1,1369.1208811801823,1,1400.0,0,1400.0,0,2012-XXVI Yucatan Cup-Mackenzie Mcdonald-Jose Antonio Rodriguez
Abdel Madjid Blidi Boukamel,1366.9041491698883,2,1400.0,0,1359.5272271156412,2,1400.0,0,2016-Algeria F1-Rafael Camilo-Abdel Madjid Blidi Boukamel
Srikar Alla,1366.849110460645,7,1351.6110086913875,3,1426.8301903518116,4,1400.0,0,2014-USA F27-Spencer Papa-Srikar Alla
Amir Soheil Mohseni,1366.8455031443902,17,1457.0,0,1352.847524669916,9,1457.0,0,2012-Iran F2-Issam Al Tawil-Amir Soheil Mohseni
Santiago Alvarez,1366.8434770355054,1,1400.0,0,1363.3981304860015,1,1400.0,0,2017-Hungary F3-David Poljak-Santiago Alvarez
John El Khoury,1366.84182969132,1,1361.946053185252,1,1400.0,0,1400.0,0,2011-Doha-Johan Brunstrom-John El Khoury
Thibault Aksoyek,1366.8312768374058,1,1400.0,0,1360.7547433552907,1,1400.0,0,"2015-51st Astrid Bowl Charleroi, Belgian International Junior Championships-Lucas Koelle-Thibault Aksoyek"
Hernando Jose Escurra Isnardi,1366.8310338129952,8,1399.6325325461376,5,1339.529631024198,3,1400.0,0,2022-M25 Santo Domingo-Dan Added-Hernando Jose Escurra Isnardi
Aleksandr Ernepesov,1366.8228565704135,1,1364.9998741614547,1,1400.0,0,1400.0,0,2014-Turkey F13-Bumpei Sato-Aleksandr Ernepesov
Alberto Orso,1366.7989232201546,4,1370.3910588100396,3,1400.0,0,1370.998527348275,1,2020-M15 Monastir-Matias Zukas-Alberto Orso
Iliyan Radulov,1366.7982552305334,2,1400.0,0,1367.0905432501281,2,1400.0,0,2022-M15 Sofia-Rrezart Cungu-Iliyan Radulov
Kevin Zhu,1366.7931984552356,3,1375.581816238582,3,1400.0,0,1400.0,0,2018-International Spring Championships-William Woodall-Kevin Zhu
William Dorantes Sanchez,1366.7912092713273,5,1407.122520722314,1,1367.4180473090619,2,1461.0,0,2015-Dominican Republic F2-Robert Levine-William Dorantes Sanchez
Caio Aguiar,1366.7900120552922,1,1400.0,0,1364.1804371544597,1,1400.0,0,2012-Brazil F15-Rodrigo Perri-Caio Aguiar
Julius Tverijonas,1366.7876615389882,90,1308.6026743156692,39,1440.8805185367073,50,1319.9766258385755,1,2022-M15 Warmbad Villach-Lukas Krainer-Julius Tverijonas
Chang Wu Lu,1366.7586780468325,2,1364.4155413092778,2,1400.0,0,1400.0,0,2017-Chinese Taipei F2-Jia Hong Shen-Chang Wu Lu
Alex Finkelstein,1366.74068182688,3,1347.442238927927,3,1400.0,0,1400.0,0,2020-J1 San Jose-Pedro Boscardin Dias-Alex Finkelstein
Ludovico Cestarollo,1366.7204477616121,3,1368.9284715893061,2,1402.068840380324,1,1400.0,0,2018-Italy F23-Corrado Summaria-Ludovico Cestarollo
Valtteri Ahti,1366.7109581618488,1,1400.0,0,1400.0,0,1341.99705469655,1,2015-Estonia F2-Mattias Siimar-Valtteri Ahti
Dorian Puric,1366.681359230802,1,1400.0,0,1368.5282873894334,1,1400.0,0,2014-Slovenia F1-Daniel Uhlig-Dorian Puric
Kyohei Yamanaka,1366.6653870375512,1,1400.0,0,1400.0,0,1341.99705469655,1,2019-M15 Akishima-Keisuke Saitoh-Kyohei Yamanaka
Noppawat Satprertpry,1366.6636077601556,1,1358.669001668624,1,1400.0,0,1400.0,0,2011-Chang LTAT ITF Junior Championships-Soichiro Moritani-Noppawat Satprertpry
Nicolas NiÃ±o Mendoza,1366.6610764494847,2,1400.0,0,1350.9299471449076,2,1400.0,0,2021-M25 Medellin-Adam El Mihdawy-Nicolas NiÃ±o Mendoza
Josh Keitelman,1366.660845133755,1,1370.4925792307506,1,1400.0,0,1400.0,0,2016-Prince George’s County International Hard Court Junior Tennis Championships-Sam Riffice-Josh Keitelman
Antonio Mazzeo,1366.648254671219,1,1400.0,0,1363.4000111609175,1,1400.0,0,2019-M15 Tabarka 30-Luca Prevosto-Antonio Mazzeo
Ki Lung Ng,1366.6363851189644,18,1375.20455651857,17,1375.14159486995,1,1400.0,0,2022-Davis Cup WG2 PO: HKG vs BEN-Sylvestre Monnou-Ki Lung Ng
Pavel Kravchenko,1366.6262262053936,1,1365.3132047144213,1,1400.0,0,1400.0,0,2015-Kazakhstan F2-Maxim Ratniuk-Pavel Kravchenko
Ivan Anikanov,1366.6194661395116,155,1388.8349180579298,38,1352.2813037452154,48,1476.0,0,2016-Ukraine F3-Oleg Prihodko-Ivan Anikanov
Deji Thomas Smith,1366.6169308061922,1,1400.0,0,1364.1456804493732,1,1400.0,0,2019-M15 Tabarka 20-Alessandro Ingarao-Deji Thomas Smith
Ilari Vesanen,1366.5973691866025,1,1400.0,0,1357.4299869528838,1,1400.0,0,2018-Finland F1-Ettore Capello-Ilari Vesanen
Emmett A Egger,1366.587882096097,29,1395.6353578643223,25,1314.5440861368056,2,1412.7924037477233,2,2013-USA F23-Matt Fawcett-Emmett A Egger
Joaquin Fort,1366.5808191745277,1,1400.0,0,1366.4133510138035,1,1400.0,0,2016-Tunisia F18-Dan Dowson-Joaquin Fort
Simon Dickson,1366.5807314351348,1,1365.053763489414,1,1400.0,0,1400.0,0,2013-Great Britain F23-George Morgan-Simon Dickson
Joe Herin,1366.5807297072165,1,1400.0,0,1363.4336321047676,1,1400.0,0,2019-M15 Telde Gran Canaria-Benjamin Dhoe-Joe Herin
Miguel Larrea Sicco,1366.577653460456,3,1400.0,0,1362.8728920186506,3,1400.0,0,2022-M15 Quito-Matias Soto-Miguel Larrea Sicco
Toshiki Kobayashi,1366.575043176567,1,1361.7087436194006,1,1400.0,0,1400.0,0,2014-US Open Boys-Mikael Ymer-Toshiki Kobayashi
Nicolas Dvorak,1366.5599094690099,2,1387.2662871991877,1,1376.134553670239,1,1400.0,0,2016-Tunisia F36-Alban Meuffels-Nicolas Dvorak
Enrique Ordonez,1366.5392390271525,1,1400.0,0,1360.8488762456275,1,1400.0,0,2021-M25 Guayaquil-Alvaro Guillen Meza-Enrique Ordonez
Santiago Galan,1366.5296946199512,2,1400.0,0,1361.9546617541437,2,1400.0,0,2018-Mundial Juvenil de Tenis-Luciano Tacchi-Santiago Galan
Karlo Cubelic,1366.5154080512443,52,1361.834798802577,26,1369.764569383906,13,1335.5138064803923,13,2022-M15 Kouvola-Karl Friberg-Karlo Cubelic
Aljoscha Thron,1366.4799633889647,1,1400.0,0,1356.061346400076,1,1400.0,0,2011-Germany F8-Matthias Kolbe-Aljoscha Thron
Stepan Beresnev,1366.453827467275,5,1396.0338663846821,3,1400.0,0,1358.8535588049328,2,2017-Yeltsin Cup-Timofey Skatov-Stepan Beresnev
Federico Valsangiacomo,1366.4301808158616,21,1454.5497240736725,1,1387.7511049275124,13,1405.8063409369413,4,2013-Switzerland F3-Adrien Bossel-Federico Valsangiacomo
Aleksandre Kondulukov,1366.421616370216,9,1414.930892121421,2,1415.0537440070063,5,1421.6698411460188,1,2013-Bosnia & Herzegovina F3-Michal Schmid-Aleksandre Kondulukov
Adrian Chamdani,1366.410723671917,2,1368.729239727125,2,1400.0,0,1400.0,0,2015-Canada F5-Fares Ghasya-Adrian Chamdani
Facundo Yunis,1366.4051739303884,16,1361.71827097665,3,1384.544916090418,13,1400.0,0,2022-M15 Bern-Jeffrey Von Der Schulenburg-Facundo Yunis
Geon Ju Shin,1366.4040883222156,7,1318.5789719749648,3,1418.6147610148462,4,1400.0,0,2015-Korea F7-Arata Onozawa-Geon Ju Shin
Daniel Vladut Caravan,1366.4029416558237,1,1400.0,0,1343.1911856043941,1,1400.0,0,2010-Romania F9-Bogdan Leonte-Daniel Vladut Caravan
Patrick Laub,1366.3879996025025,1,1400.0,0,1356.2366107831567,1,1400.0,0,2011-ITF Junior Open Linz-Frederico Ferreira Silva-Patrick Laub
Jose Campos,1366.384668434124,2,1400.0,0,1355.592076633891,2,1400.0,0,2015-Portugal F4-Ricardo Ojeda Lara-Jose Campos
Markel Lorono Bilbao,1366.3646651596637,1,1363.2781629530796,1,1400.0,0,1400.0,0,2010-Spain F24-Sebastian Serrano-Markel Lorono Bilbao
Ben Rocavert,1366.3524832492228,1,1367.4052932434727,1,1400.0,0,1400.0,0,2013-Australia F10-Blake Mott-Ben Rocavert
Lucca Paolucci De Oliveira,1366.3489667662705,1,1400.0,0,1363.8369616035088,1,1400.0,0,2013-Brazil F2-Joao Walendowsky-Lucca Paolucci De Oliveira
Jani Jankkila,1366.3401689965217,1,1400.0,0,1366.6194154738077,1,1400.0,0,2013-Finland F1-Florian Barth-Jani Jankkila
Philippos Tsangaridis,1366.3392765517665,7,1386.5376455913054,4,1472.4083826380013,1,1413.9198305840753,1,2011-Davis Cup G2 PO: BUL vs CYP-Dimitar Kutrovsky-Philippos Tsangaridis
Gaylord Messin,1366.3387767723818,1,1365.812077938995,1,1400.0,0,1400.0,0,2014-France F22-Paul Cayre-Gaylord Messin
Ulugbek Fayzullaev,1366.336616227046,1,1400.0,0,1364.2950690101982,1,1400.0,0,2015-Kazakhstan F6-Anton Galkin-Ulugbek Fayzullaev
Matias Olivero Vidal,1366.3300331687146,3,1353.5976437572403,1,1395.589160581953,2,1400.0,0,2020-J1 Cuenca-Maxwell Mckennon-Matias Olivero Vidal
Nicolo Pozzani,1366.3183541896187,2,1400.0,0,1364.5068517148945,2,1400.0,0,2022-M15 Antalya-Calin Manda-Nicolo Pozzani
Yannick Verwater,1366.313767577274,4,1399.666143934786,3,1381.3921469375396,1,1400.0,0,2018-Egypt F2-David Poljak-Yannick Verwater
Samuel Ferguson,1366.299479430856,5,1369.3247508028733,5,1400.0,0,1400.0,0,2016-Zimbabwe F1-Hugo Nys-Samuel Ferguson
Jake Jacoby,1366.297754593167,1,1362.849222053034,1,1400.0,0,1400.0,0,2018-USA F10-Michael Shabaz-Jake Jacoby
Max Westphal ,1366.285832427102,1,1400.0,0,1367.7477651284169,1,1400.0,0,2020-M15 Melilla-Eric Vanshelboim-Max Westphal 
Benedict Kurz,1366.2687497853708,3,1400.0,0,1385.465128971948,2,1357.923617603514,1,2020-M25 Nussloch-Matteo Martineau-Benedict Kurz
Rasheed Carey,1366.2658579146853,5,1399.5964529573691,4,1332.2190543502477,1,1400.0,0,2014-Copa Barranquilla-Nicolas Alvarez-Rasheed Carey
Dmitry Kovkin ,1366.2465705336251,1,1360.373973985625,1,1400.0,0,1400.0,0,2020-M15 Sharm El Sheikh 6-Alessandro Petrone-Dmitry Kovkin 
Stefan Privee,1366.244935138528,1,1400.0,0,1373.5457032977247,1,1400.0,0,2015-Spain F10-Ricardo Villacorta Alonso-Stefan Privee
David Palan,1366.2446469888941,1,1372.3905983390678,1,1400.0,0,1400.0,0,"2018-Czech Extraliga, CLTK Praha - TK Spartak Jihlava-Ondrej Krstev-David Palan"
Tushar Liberhan,1366.2410771906475,16,1363.7598431980903,3,1383.0,0,1383.0,0,2016-New Delhi CH-Jayesh Pungliya-Tushar Liberhan
Jack Barber,1366.2333929826268,4,1345.9229579323637,4,1400.0,0,1400.0,0,2014-Prince George’s County International Hard Court Junior Tennis Championships-Matt Kuhar-Jack Barber
Ivan Sebastian Matijevic,1366.2240797094325,1,1400.0,0,1363.1061927683631,1,1400.0,0,2016-Bosnia & Herzegovina F3-Luka Ilic-Ivan Sebastian Matijevic
Constantin  Frantzen,1366.2171452683192,12,1322.1945350054827,7,1378.514600489375,3,1442.8899139339335,2,2022-M25 Marburg-Alexandre Aubriot-Constantin  Frantzen
Henry Steer,1366.2118792113515,4,1394.3982180150927,3,1400.0,0,1363.4650594531884,1,2011-Washington-Amer Delic-Henry Steer
Yoav Schab,1366.1785134843599,2,1365.762481886311,2,1400.0,0,1400.0,0,2019-Cassis CH-Tomas Machac-Yoav Schab
Jarisson Aquino Silva,1366.155820266088,1,1400.0,0,1361.8535137872136,1,1400.0,0,2012-Brazil F24-Diego Matos-Jarisson Aquino Silva
Paul Barbier Gazeu,1366.139581877109,1,1400.0,0,1342.4187223325991,1,1400.0,0,2022-M25 Uriage-Axel Garcian-Paul Barbier Gazeu
Andrey Goryachkov,1366.1330598097522,1,1400.0,0,1368.6349954194748,1,1400.0,0,2011-Russia F8-Sergei Krotiouk-Andrey Goryachkov
